scenario,guidance_decay,param,value,success_rate,collision_rate,min_distance_to_obstacle,smoothness,path_length,inference_time_seconds
ood_shifted_y,constant,guidance_margin,2.5,1.0,0.0,1.291290521621704,0.9969680905342102,27.38162612915039,0.025668749993201345
ood_shifted_y,conditional_constant,guidance_margin,2.5,1.0,0.0,2.1890389919281006,1.0014760494232178,27.317434310913086,0.024312583002028987
ood_shifted_y,distance_gated,guidance_margin,0.0,0.776,0.224,0.21720543503761292,0.27550336718559265,17.50625228881836,0.02882287499960512
ood_shifted_y,conditional_distance_gated,guidance_margin,0.0,0.836,0.164,0.3208937346935272,0.2906443178653717,17.831863403320312,0.027741041994886473
ood_shifted_y,distance_gated,guidance_margin,0.25,0.8160000000000001,0.184,0.2788245379924774,0.28500819206237793,17.63364601135254,0.02807800000300631
ood_shifted_y,conditional_distance_gated,guidance_margin,0.25,0.854,0.146,0.4000915586948395,0.2976575493812561,17.924301147460938,0.02817183401202783
ood_shifted_y,distance_gated,guidance_margin,0.5,0.864,0.136,0.2893693447113037,0.29983851313591003,17.82532501220703,0.02699779099202715
ood_shifted_y,conditional_distance_gated,guidance_margin,0.5,0.9,0.1,0.46225982904434204,0.30865636467933655,18.066808700561523,0.02807591698365286
ood_shifted_y,distance_gated,guidance_margin,0.75,0.898,0.102,0.3242260813713074,0.31974706053733826,18.07767105102539,0.027980874991044402
ood_shifted_y,conditional_distance_gated,guidance_margin,0.75,0.9359999999999999,0.064,0.4412676692008972,0.323651522397995,18.26154327392578,0.028375082998536527
ood_shifted_y,distance_gated,guidance_margin,1.0,0.928,0.072,0.4882516860961914,0.34368792176246643,18.389474868774414,0.026908208994427696
ood_shifted_y,conditional_distance_gated,guidance_margin,1.0,0.964,0.036,0.6284921765327454,0.34266409277915955,18.524457931518555,0.02657304098829627
ood_shifted_y,distance_gated,guidance_margin,1.25,0.954,0.046,0.6322205066680908,0.37105944752693176,18.767499923706055,0.02949462499236688
ood_shifted_y,conditional_distance_gated,guidance_margin,1.25,0.984,0.016,0.7754068970680237,0.3669092655181885,18.877492904663086,0.028182458016090095
