scenario,guidance_decay,param,value,success_rate,collision_rate,min_distance_to_obstacle,smoothness,path_length,inference_time_seconds
ood_shifted_y,conditional_distance_gated,max_guidance_norm,7.0,1.0,0.0,1.3253188133239746,0.48921191692352295,20.750089645385742,0.028110040992032737
ood_shifted_y,distance_gated,max_guidance_norm,8.0,0.998,0.002,0.48362991213798523,0.48819148540496826,20.57553482055664,0.030527791008353233
ood_shifted_y,conditional_distance_gated,max_guidance_norm,8.0,1.0,0.0,1.324995994567871,0.48970866203308105,20.756633758544922,0.028742583992425352
ood_double_gap,baseline,max_guidance_norm,0.0,0.558,0.442,0.06087086722254753,0.26924341917037964,17.414791107177734,0.022824541985755786
ood_double_gap,conditional,max_guidance_norm,0.0,0.69,0.31,0.05026482045650482,0.29152047634124756,17.90506362915039,0.02357637500972487
ood_double_gap,constant,max_guidance_norm,2.0,0.804,0.196,0.12009278684854507,1.2196593284606934,29.120649337768555,0.028302541002631187
ood_double_gap,conditional_constant,max_guidance_norm,2.0,0.878,0.122,0.30899813771247864,1.2207045555114746,29.270883560180664,0.028394749999279156
ood_double_gap,constant,max_guidance_norm,2.5,0.844,0.156,0.24297846853733063,1.8973140716552734,34.65363311767578,0.029301792004844174
ood_double_gap,conditional_constant,max_guidance_norm,2.5,0.908,0.092,0.3060424327850342,1.8969765901565552,34.79476547241211,0.028313249989878386
ood_double_gap,constant,max_guidance_norm,3.0,0.886,0.114,0.37705886363983154,2.795016288757324,40.766571044921875,0.029162374994484708
ood_double_gap,conditional_constant,max_guidance_norm,3.0,0.922,0.078,0.324712872505188,2.8126120567321777,41.073360443115234,0.028485000017099082
ood_double_gap,constant,max_guidance_norm,3.5,0.906,0.094,0.37598127126693726,3.7734954357147217,46.604610443115234,0.027227959013544023
ood_double_gap,conditional_constant,max_guidance_norm,3.5,0.942,0.058,0.3216341435909271,3.847942590713501,47.304229736328125,0.030332458001794294
ood_double_gap,constant,max_guidance_norm,4.0,0.9339999999999999,0.066,0.441013902425766,4.611650466918945,51.22279739379883,0.029185624996898696
ood_double_gap,conditional_constant,max_guidance_norm,4.0,0.948,0.052,0.6121206879615784,4.780704498291016,52.431148529052734,0.02869849998387508
ood_double_gap,constant,max_guidance_norm,4.5,0.948,0.052,0.24366030097007751,5.045157432556152,53.50318908691406,0.029125334025593475
